permutation_index,null_global_mean_rho
0,0.25180533751962325
1,0.37739403453689174
2,0.38006279434850876
3,0.3442700156985871
4,0.37299843014128725
5,0.2475667189952904
6,0.360596546310832
7,0.2547880690737833
8,0.35431711145996864
9,0.29638932496075354
10,0.41302982731554166
11,0.36452119309262165
12,0.47692307692307695
13,0.46750392464678187
14,0.34521193092621655
15,0.40847723704866556
16,0.4830455259026687
17,0.46813186813186825
18,0.41036106750392465
19,0.3241758241758241
20,0.4194662480376766
21,0.5354788069073784
22,0.3718995290423862
23,0.1671899529042386
24,0.4773940345368917
25,0.4572998430141286
26,0.32339089481946637
27,0.31412872841444267
28,0.5364207221350078
29,0.4773940345368918
30,0.4061224489795919
31,0.3901098901098901
32,0.2425431711145997
33,0.333751962323391
34,0.2751962323390895
35,0.3824175824175825
36,0.36938775510204086
37,0.3299843014128728
38,0.457142857142857
39,0.3877551020408164
40,0.44317111459968606
41,0.4262166405023548
42,0.42747252747252756
43,0.3993720565149137
44,0.41302982731554166
45,0.33610675039246474
46,0.2861852433281005
47,0.46640502354788066
48,0.35243328100470944
49,0.4312401883830455
50,0.3474097331240188
51,0.40219780219780216
52,0.34646781789638936
53,0.3191522762951334
54,0.32778649921507064
55,0.36954474097331236
56,0.3259026687598116
57,0.27111459968602825
58,0.2543171114599686
59,0.4342229199372057
60,0.3111459968602826
61,0.357613814756672
62,0.5105180533751962
63,0.34270015698587125
64,0.3530612244897959
65,0.4444270015698587
66,0.3832025117739404
67,0.34222919937205665
68,0.3423861852433281
69,0.4989010989010989
70,0.3472527472527473
71,0.4572998430141288
72,0.47817896389324954
73,0.45321821036106746
74,0.3828885400313971
75,0.34505494505494505
76,0.41554160125588696
77,0.37943485086342227
78,0.26483516483516484
79,0.5089481946624803
80,0.3844583987441131
81,0.37080062794348506
82,0.33594976452119313
83,0.467817896389325
84,0.41287284144426994
85,0.4359497645211931
86,0.4379905808477237
87,0.39937205651491364
88,0.34097331240188383
89,0.3031397174254317
90,0.3251177394034537
91,0.40910518053375194
92,0.29874411302982734
93,0.3142857142857144
94,0.31412872841444267
95,0.44191522762951335
96,0.42150706436420726
97,0.4069073783359497
98,0.465149136577708
99,0.43720565149136575
100,0.4001569858712716
101,0.30800627943485087
102,0.41962323390894823
103,0.49701726844583993
104,0.3978021978021978
105,0.49167974882260596
106,0.3731554160125588
107,0.30706436420722133
108,0.36452119309262165
109,0.3211930926216641
110,0.33485086342229203
111,0.4163265306122449
112,0.4794348508634223
113,0.34631083202511775
114,0.394348508634223
115,0.4445839874411303
116,0.3009419152276296
117,0.2979591836734694
118,0.47048665620094204
119,0.2290423861852433
120,0.30047095761381476
121,0.2959183673469388
122,0.4183673469387755
123,0.2783359497645212
124,0.4326530612244897
125,0.43218210361067505
126,0.37598116169544743
127,0.3452119309262166
128,0.4036106750392466
129,0.29654631083202515
130,0.3047095761381476
131,0.278021978021978
132,0.320094191522763
133,0.33469387755102037
134,0.4221350078492936
135,0.3684458398744113
136,0.2742543171114599
137,0.3227629513343799
138,0.42684458398744113
139,0.45416012558869706
140,0.4048665620094192
141,0.5281004709576138
142,0.3224489795918367
143,0.41287284144426994
144,0.38775510204081637
145,0.40188383045525905
146,0.4762951334379906
147,0.3403453689167975
148,0.3973312401883831
149,0.32621664050235477
150,0.4425431711145997
151,0.3533751962323391
152,0.3960753532182104
153,0.46122448979591824
154,0.38273155416012555
155,0.5109890109890111
156,0.3401883830455259
157,0.4240188383045526
158,0.2965463108320251
159,0.3645211930926216
160,0.2629513343799058
161,0.47284144427001573
162,0.38854003139717425
163,0.5009419152276295
164,0.20361067503924643
165,0.3996860282574568
166,0.4967032967032967
167,0.5167974882260596
168,0.42213500784929353
169,0.39654631083202524
170,0.3990580847723705
171,0.42967032967032975
172,0.3423861852433281
173,0.4626373626373626
174,0.4389324960753532
175,0.4116169544740974
176,0.34018838304552584
177,0.378021978021978
178,0.38759811616954476
179,0.4133437990580848
180,0.3722135007849294
181,0.4607535321821036
182,0.33940345368916797
183,0.44160125588697013
184,0.38744113029827326
185,0.37362637362637363
186,0.42747252747252745
187,0.5142857142857143
188,0.3036106750392465
189,0.3990580847723704
190,0.3795918367346939
191,0.3296703296703297
192,0.2635792778649922
193,0.3616954474097331
194,0.38712715855572993
195,0.2687598116169545
196,0.35306122448979593
197,0.4419152276295133
198,0.3166405023547881
199,0.4039246467817897
200,0.27441130298273153
201,0.4750392464678178
202,0.4087912087912087
203,0.3470957613814757
204,0.3995290423861852
205,0.36923076923076925
206,0.4323390894819466
207,0.3492935635792779
208,0.594348508634223
209,0.3689167974882261
210,0.3193092621664051
211,0.4631083202511773
212,0.3963893249607536
213,0.34803767660910523
214,0.4646781789638932
215,0.46043956043956047
216,0.38131868131868124
217,0.37394034536891674
218,0.3452119309262166
219,0.4365777080062795
220,0.4372056514913658
221,0.39246467817896397
222,0.369701726844584
223,0.4180533751962323
224,0.3196232339089482
225,0.3481946624803767
226,0.3323390894819466
227,0.47535321821036103
228,0.3901098901098901
229,0.42260596546310836
230,0.4511773940345368
231,0.41805337519623237
232,0.5073783359497646
233,0.32653061224489793
234,0.3163265306122449
235,0.3155416012558869
236,0.3718995290423862
237,0.43783359497645213
238,0.3638932496075353
239,0.5025117739403454
240,0.38414442700157
241,0.4122448979591837
242,0.3552590266875982
243,0.38665620094191516
244,0.419309262166405
245,0.5070643642072213
246,0.3904238618524332
247,0.3572998430141287
248,0.3822605965463108
249,0.40423861852433285
250,0.33971742543171113
251,0.3921507064364206
252,0.46891679748822607
253,0.42072213500784933
254,0.3582417582417582
255,0.3607535321821036
256,0.43516483516483506
257,0.34992150706436426
258,0.37959183673469393
259,0.36106750392464676
260,0.2970172684458398
261,0.3248037676609105
262,0.4006279434850863
263,0.35682888540031404
264,0.3150706436420722
265,0.4133437990580847
266,0.31883830455259016
267,0.34835164835164834
268,0.35368916797488226
269,0.34976452119309265
270,0.4478806907378336
271,0.32213500784929355
272,0.3547880690737833
273,0.38916797488226057
274,0.3877551020408164
275,0.43155416012558867
276,0.4993720565149136
277,0.4372056514913658
278,0.384458398744113
279,0.3518053375196232
280,0.3733124018838306
281,0.343956043956044
282,0.3021978021978022
283,0.3725274725274726
284,0.2971742543171115
285,0.29356357927786497
286,0.2970172684458398
287,0.39811616954474094
288,0.4251177394034537
289,0.44725274725274733
290,0.3167974882260597
291,0.4065934065934066
292,0.4178963893249608
293,0.40439560439560435
294,0.37268445839874415
295,0.40753532182103613
296,0.26718995290423864
297,0.3777080062794349
298,0.4164835164835165
299,0.35007849293563587
300,0.26153846153846155
301,0.2505494505494506
302,0.33343799058084767
303,0.3700156985871272
304,0.3554160125588698
305,0.3006279434850863
306,0.365934065934066
307,0.3756671899529042
308,0.44929356357927785
309,0.27692307692307694
310,0.3248037676609105
311,0.43437990580847724
312,0.37127158555729983
313,0.37299843014128736
314,0.44803767660910526
315,0.35243328100470955
316,0.3505494505494506
317,0.44191522762951335
318,0.4799058084772371
319,0.3843014128728414
320,0.31365777080062796
321,0.397331240188383
322,0.4679748822605965
323,0.37723704866562
324,0.35510204081632646
325,0.3839874411302983
326,0.46106750392464674
327,0.3080062794348509
328,0.2960753532182104
329,0.42700156985871274
330,0.40329670329670325
331,0.38759811616954476
332,0.4590266875981161
333,0.4409733124018839
334,0.3240188383045526
335,0.5084772370486655
336,0.45918367346938777
337,0.30125588697017264
338,0.4089481946624804
339,0.3555729984301413
340,0.3995290423861853
341,0.4215070643642072
342,0.33767660910518055
343,0.37723704866562013
344,0.45431711145996856
345,0.46467817896389324
346,0.3722135007849294
347,0.4442700156985872
348,0.373469387755102
349,0.45447409733124017
350,0.3508634222919937
351,0.35557299843014123
352,0.47425431711146
353,0.384458398744113
354,0.3886970172684458
355,0.38414442700156987
356,0.3849293563579278
357,0.45478806907378333
358,0.3235478806907378
359,0.2401883830455259
360,0.3078492935635793
361,0.30156985871271585
362,0.3971742543171114
363,0.29874411302982734
364,0.2802197802197802
365,0.4218210361067504
366,0.3642072213500785
367,0.37692307692307686
368,0.49827315541601264
369,0.4131868131868131
370,0.38854003139717425
371,0.3301412872841444
372,0.3213500784929357
373,0.3251177394034537
374,0.384458398744113
375,0.4560439560439561
376,0.48100470957613817
377,0.39434850863422294
378,0.3023547880690738
379,0.3262166405023548
380,0.41915227629513346
381,0.40565149136577716
382,0.34364207221350085
383,0.3097331240188383
384,0.42543171114599687
385,0.495447409733124
386,0.404552590266876
387,0.42370486656200945
388,0.3711145996860283
389,0.39748822605965467
390,0.33500784929356353
391,0.3706436420722135
392,0.35368916797488226
393,0.4185243328100471
394,0.36907378335949764
395,0.254160125588697
396,0.2345368916797488
397,0.39136577708006276
398,0.20565149136577707
399,0.42731554160125584
400,0.4459968602825745
401,0.2521193092621664
402,0.38634222919937217
403,0.32025117739403447
404,0.30989010989010984
405,0.30533751962323397
406,0.36263736263736274
407,0.26200941915227627
408,0.3467817896389325
409,0.4577708006279435
410,0.35086342229199374
411,0.44270015698587134
412,0.36938775510204086
413,0.42213500784929353
414,0.3635792778649921
415,0.40863422291993723
416,0.47158555729984303
417,0.4331240188383046
418,0.3883830455259027
419,0.42480376766091055
420,0.3450549450549451
421,0.36530612244897964
422,0.32621664050235477
423,0.5010989010989012
424,0.43406593406593413
425,0.3810047095761382
426,0.4390894819466249
427,0.3627943485086342
428,0.3714285714285714
429,0.48806907378335956
430,0.37331240188383047
431,0.370486656200942
432,0.29152276295133445
433,0.4919937205651492
434,0.38288854003139716
435,0.4039246467817896
436,0.478806907378336
437,0.3392464678178963
438,0.33406593406593404
439,0.3789638932496075
440,0.33971742543171113
441,0.36577708006279447
442,0.3668759811616954
443,0.48304552590266875
444,0.3010989010989011
445,0.306436420722135
446,0.2675039246467818
447,0.27692307692307694
448,0.4012558869701728
449,0.443171114599686
450,0.4635792778649921
451,0.31601255886970175
452,0.49246467817896394
453,0.34882260596546316
454,0.4854003139717426
455,0.35227629513343794
456,0.38053375196232336
457,0.48053375196232334
458,0.4908948194662481
459,0.33987441130298274
460,0.40470957613814756
461,0.42072213500784933
462,0.3832025117739403
463,0.4304552590266876
464,0.43233908948194666
465,0.41475667189952903
466,0.35620094191522755
467,0.3827315541601256
468,0.3180533751962323
469,0.30062794348508637
470,0.35572998430141284
471,0.38775510204081637
472,0.43547880690737834
473,0.3998430141287284
474,0.42794348508634217
475,0.32401883830455264
476,0.3725274725274725
477,0.5367346938775511
478,0.22354788069073783
479,0.34113029827315555
480,0.4492935635792779
481,0.3139717425431711
482,0.4241758241758241
483,0.290894819466248
484,0.4979591836734695
485,0.33045525902668765
486,0.45494505494505494
487,0.3224489795918367
488,0.36546310832025114
489,0.3226059654631084
490,0.2516483516483516
491,0.3161695447409733
492,0.3381475667189952
493,0.29497645211930923
494,0.4800627943485086
495,0.3720565149136577
496,0.430298273155416
497,0.3938775510204082
498,0.35447409733124013
499,0.4282574568288854
500,0.3640502354788069
501,0.30675039246467817
502,0.37990580847723704
503,0.3562009419152276
504,0.2689167974882261
505,0.2709576138147567
506,0.30125588697017264
507,0.26640502354788065
508,0.37299843014128736
509,0.4117739403453689
510,0.2777080062794348
511,0.31475667189952905
512,0.3857142857142857
513,0.34772370486656196
514,0.3700156985871272
515,0.4025117739403454
516,0.39309262166405023
517,0.3733124018838304
518,0.3083202511773941
519,0.3047095761381476
520,0.3006279434850863
521,0.3478806907378336
522,0.3783359497645212
523,0.30847723704866553
524,0.31287284144426997
525,0.41004709576138143
526,0.4846153846153846
527,0.3742543171114599
528,0.3934065934065934
529,0.389795918367347
530,0.35682888540031404
531,0.19984301412872846
532,0.41601255886970173
533,0.5395604395604395
534,0.3205651491365778
535,0.4392464678178965
536,0.37551020408163266
537,0.3536891679748822
538,0.40125588697017267
539,0.28288854003139724
540,0.38555729984301423
541,0.4219780219780221
542,0.45196232339089487
543,0.32182103610675034
544,0.2766091051805338
545,0.40439560439560435
546,0.3436420722135008
547,0.45353218210361074
548,0.3442700156985872
549,0.4773940345368918
550,0.28037676609105183
551,0.46483516483516485
552,0.3427001569858713
553,0.4081632653061224
554,0.301883830455259
555,0.27582417582417584
556,0.3665620094191522
557,0.3992150706436421
558,0.4748822605965463
559,0.4398744113029827
560,0.4100470957613815
561,0.5036106750392465
562,0.44050235478806904
563,0.30518053375196236
564,0.5003139717425432
565,0.4822605965463108
566,0.37833594976452123
567,0.3667189952904239
568,0.38838304552590264
569,0.26703296703296703
570,0.38304552590266877
571,0.4207221350078493
572,0.39968602825745686
573,0.3877551020408164
574,0.38367346938775515
575,0.2863422291993721
576,0.32715855572998426
577,0.3830455259026687
578,0.37598116169544743
579,0.37001569858712724
580,0.5186813186813188
581,0.43218210361067505
582,0.3075353218210361
583,0.36609105180533763
584,0.4025117739403453
585,0.45243328100470964
586,0.33469387755102037
587,0.4849293563579278
588,0.5427001569858712
589,0.36153846153846153
590,0.4409733124018839
591,0.489010989010989
592,0.41067503924646787
593,0.4448979591836735
594,0.2945054945054945
595,0.42103610675039244
596,0.47441130298273154
597,0.37456828885400306
598,0.3819466248037676
599,0.3500784929356358
600,0.33359497645211933
601,0.3298273155416013
602,0.3618524332810047
603,0.36718995290423867
604,0.3899529042386186
605,0.23751962323390893
606,0.31381475667189956
607,0.28555729984301415
608,0.41664050235478817
609,0.24992150706436425
610,0.4609105180533752
611,0.6056514913657772
612,0.3160125588697017
613,0.37582417582417577
614,0.43343799058084764
615,0.39670329670329674
616,0.4015698587127159
617,0.404552590266876
618,0.33485086342229203
619,0.307221350078493
620,0.38540031397174257
621,0.4257456828885401
622,0.3351648351648352
623,0.3183673469387755
624,0.22668759811616956
625,0.3949764521193093
626,0.29293563579277865
627,0.43704866562009415
628,0.42857142857142866
629,0.38963893249607534
630,0.3343799058084772
631,0.44662480376766095
632,0.3891679748822606
633,0.3400313971742543
634,0.3700156985871272
635,0.4130298273155416
636,0.3673469387755102
637,0.37127158555729994
638,0.4356357927786499
639,0.2960753532182103
640,0.323076923076923
641,0.3692307692307693
642,0.3976452119309261
643,0.3769230769230769
644,0.4383045525902669
645,0.3781789638932496
646,0.4949764521193093
647,0.2700156985871271
648,0.2874411302982732
649,0.3621664050235479
650,0.4006279434850864
651,0.4423861852433282
652,0.3634222919937206
653,0.35211930926216634
654,0.42072213500784933
655,0.40675039246467815
656,0.4084772370486656
657,0.443956043956044
658,0.37237048665620087
659,0.3518053375196232
660,0.4612244897959184
661,0.35604395604395606
662,0.36499215070643654
663,0.47409733124018844
664,0.29324960753532187
665,0.33908948194662475
666,0.3739403453689168
667,0.4744113029827316
668,0.3511773940345369
669,0.43328100470957626
670,0.3466248037676608
671,0.527629513343799
672,0.5547880690737833
673,0.41444270015698587
674,0.4739403453689169
675,0.3389324960753532
676,0.26907378335949766
677,0.497331240188383
678,0.3100470957613815
679,0.4001569858712716
680,0.3081632653061224
681,0.37488226059654634
682,0.3386185243328101
683,0.4726844583987441
684,0.25149136577708003
685,0.4199372056514914
686,0.3784929356357928
687,0.3744113029827316
688,0.31397174254317106
689,0.3524332810047096
690,0.39701726844583984
691,0.4453689167974883
692,0.3846153846153846
693,0.29120879120879123
694,0.31318681318681324
695,0.41020408163265315
696,0.37252747252747254
697,0.2819466248037677
698,0.3381475667189953
699,0.3489795918367347
700,0.34175824175824177
701,0.1532182103610675
702,0.40219780219780216
703,0.5885400313971744
704,0.2616954474097331
705,0.36954474097331236
706,0.48587127158555743
707,0.4907378335949764
708,0.3767660910518053
709,0.37111459968602833
710,0.3963893249607535
711,0.4571428571428572
712,0.5102040816326532
713,0.2924646781789639
714,0.3546310832025118
715,0.4240188383045526
716,0.5552590266875982
717,0.3469387755102041
718,0.41664050235478806
719,0.3706436420722135
720,0.3634222919937206
721,0.3638932496075353
722,0.38901098901098896
723,0.3281004709576138
724,0.30376766091051804
725,0.35337519623233915
726,0.3623233908948196
727,0.4194662480376766
728,0.3737833594976453
729,0.4163265306122449
730,0.4353218210361068
731,0.48697017268445847
732,0.404552590266876
733,0.3660910518053376
734,0.3764521193092622
735,0.43547880690737845
736,0.4610675039246468
737,0.3585557299843014
738,0.4020408163265306
739,0.26797488226059657
740,0.4734693877551021
741,0.3481946624803768
742,0.31130298273155416
743,0.3193092621664051
744,0.3888540031397173
745,0.2717425431711146
746,0.24725274725274726
747,0.36420722135007855
748,0.3500784929356358
749,0.3299843014128728
750,0.3135007849293564
751,0.3667189952904239
752,0.41051805337519615
753,0.29058084772370485
754,0.34960753532182115
755,0.3387755102040816
756,0.36216640502354785
757,0.3433281004709576
758,0.40941915227629516
759,0.46530612244897956
760,0.42998430141287275
761,0.4017268445839875
762,0.47158555729984303
763,0.3276295133437991
764,0.31114599686028255
765,0.4401883830455259
766,0.406122448979592
767,0.3924646781789639
768,0.26043956043956046
769,0.3902668759811617
770,0.3634222919937206
771,0.35102040816326524
772,0.3602825745682889
773,0.30094191522762953
774,0.3092621664050235
775,0.21051805337519625
776,0.3084772370486656
777,0.39183673469387753
778,0.3348508634222919
779,0.3563579277864993
780,0.4089481946624804
781,0.5521193092621663
782,0.36342229199372056
783,0.5130298273155416
784,0.47252747252747257
785,0.44693877551020417
786,0.4210361067503924
787,0.3976452119309263
788,0.2671899529042386
789,0.3927786499215071
790,0.3924646781789639
791,0.35886970172684457
792,0.3381475667189953
793,0.48131868131868133
794,0.3252747252747253
795,0.44160125588697025
796,0.3766091051805338
797,0.47551020408163264
798,0.3546310832025118
799,0.41507064364207213
800,0.33956043956043963
801,0.41397174254317115
802,0.4926216640502355
803,0.4417582417582418
804,0.3359497645211932
805,0.4073783359497646
806,0.44788069073783365
807,0.4357927786499215
808,0.29686028257456826
809,0.41145996860282574
810,0.34003139717425424
811,0.3361067503924647
812,0.3803767660910518
813,0.33045525902668765
814,0.32040816326530613
815,0.508320251177394
816,0.4262166405023548
817,0.36923076923076925
818,0.3361067503924647
819,0.37095761381475684
820,0.3500784929356358
821,0.2634222919937206
822,0.42480376766091055
823,0.3954474097331239
824,0.41365777080062793
825,0.3915227629513344
826,0.3976452119309261
827,0.41020408163265315
828,0.4795918367346939
829,0.38948194662480373
830,0.5031397174254317
831,0.3959183673469388
832,0.28383045525902667
833,0.3155416012558869
834,0.2500784929356358
835,0.4334379905808477
836,0.30172684458398746
837,0.45651491365777075
838,0.2675039246467818
839,0.32762951334379903
840,0.3310832025117739
841,0.47174254317111464
842,0.31585557299843015
843,0.47441130298273165
